,Title,Label
5181,문재인·조국 비난’ 국대떡볶이 대표 경찰에 고발당해,0
5182,이영진 칼럼 국대떡볶이,0
5183,국대떡볶이 둘러싼 보수진보 힘겨루기,0
5184,국대떡볶이 대표의 사상의 자유 가맹점주는 어떡하죠,0
5185,일베 인증 명소된 국대떡볶이,-1
5186,국대떡볶이 대표 어쩌다 일베의 영웅 됐을까,-1
5187,현 정권 극단적 비판 국대떡볶이 대표에 점주들 가게 걱정 좀,0
5188,일베 국대떡볶이 사수 나섰다,-1
5189,국대떡볶이 김상현 대표 매출 늘어 격려 전화 압도적”,0
5190,고발당한 김상현 국대떡볶이 대표나는 가루가 될 준비가 됐다,0
5191,현 정권 극단적 비판 국대떡볶이 대표에 점주들 가게 걱정 좀,0
5192,일베 국대떡볶이 사수 나섰다,-1
5193,국대떡볶이 김상현 대표 매출 늘어 격려 전화 압도적”,0
5194,김상현 국대떡볶이 대표 대통령이 나라 정체성 바꾸려 해 주장,0
5195,우리가 지켜주자 일베에서도 지지한 국대떡볶이 매출 상승,-1
5196,국대떡볶이 김상현 대표 긴급대응반 만들어 점주님들과 대화”,0
5197,대표가 대통령 맹비난한 국대떡볶이 운명은,0
5198,국대떡볶이 대표 文은 공산주의자윤서인 먹방 가야겠다 지지 댓글,0
5199,이언주도 국대떡볶이 감싸기극우 비난 기가 막혀,0
5200,국대떡볶이 대표 文은 공산주의자윤서인 먹방 가야겠다 지지 댓글,0
5201,이언주도 국대떡볶이 감싸기극우 비난 기가 막혀,0
5202,오늘의 키워드 국대떡볶이 대표 문재인은 공산주의자코링크는 조국꺼”,0
5203,일베 국대떡볶이 인증먹어서 응원하자”,-1
5204,뉴스리듬국대떡볶이 대표 막말 가맹점에 실질적 피해,-1
5205,일간베스트에서 수호 중인 국대떡볶이의 근황 매출 상승,0
5206,김상현 국대떡볶이 대표 막말로 노이즈 마케팅,0
5207,명예훼손 고발당한 국대떡볶이 대표 김상현 문재인은 공산주의자 발언 ,0
5208,국대떡볶이 논란에 가맹점주 걱정한 황교익 오지랖 넓었다,-1
5209,토크쇼에서 발언하는 김상현 국대떡볶이 대표,0
5210,일베·한국당 지지 얻은 국대떡볶이’매출 소폭 상승,-1
5211,대표 극우 발언 국대떡볶이 논란한국당 김재원 25인분 사먹었다,-1
5212,명예훼손 고발당한 국대떡볶이 대표 김상현 문재인은 공산주의자 발언 ,0
5213,국대떡볶이 논란에 가맹점주 걱정한 황교익 오지랖 넓었다,-1
5214,토크쇼에서 발언하는 김상현 국대떡볶이 대표,0
5215,이언주 국대떡볶이가 극우 기가 막힌다,0
5216,문재인은 공산주의자 글 올린 국대떡볶이 대표 고발,0
5217,국대떡볶이 지지 윤서인 조국 패러디SNS에 생일 케이크 사진,0
5218,국대떡볶이 대표 논란 발언 이후 매출 늘어감옥 가야 한다면 가겠다,-1
5219,문 대통령·조국 장관 공개 비판 국대떡볶이 김상현 대표 매출 올랐다,0
5220,유니클로 이어 일베’ 구매 인증 쏟아진 국대떡볶이,-1
5221,문재인은 공산주의자 글 올린 국대떡볶이 대표 고발,0
5222,국대떡볶이 지지 윤서인 조국 패러디SNS에 생일 케이크 사진,0
5223,文은 공산주의자 비난한 국대떡볶이 대표 일베서 지지 인증글 이어져,-1
5224,핫 키워드 국대떡볶이,0
5225,국대떡볶이 대표 논란 발언 이후 매출 늘어감옥 가야 한다면 가겠다,-1
5226,문 대통령·조국 장관 공개 비판 국대떡볶이 김상현 대표 매출 올랐다,0
5227,文 공산주의자 말한 국대떡볶이 CEO명예훼손 처벌받을 가능성은,0
5228,국대떡볶이 대표 논란으로 본 닫힌 사회와 열린사회,-1
5229,국대떡볶이 대표 문 대통령·조국 장관 공개 비판에 온라인 시끌시끌,0
5230,국대떡볶이 정권 비난에 일베 동참 애국 먹방,-1
5231,한국당 김진태·김재원 먹방 인증한 국대떡볶이 김상현 매출 77↑,0
5232,文 공산주의자 말한 국대떡볶이 CEO명예훼손 처벌받을 가능성은,0
5233,김상현 국대떡볶이 대표 매출 올랐다일베자유한국당 지지 때문,-1
5234,국대떡볶이 대표 논란으로 본 닫힌 사회와 열린사회,-1
5235,국대떡볶이 대표 문 대통령·조국 장관 공개 비판에 온라인 시끌시끌,0
5236,국대떡볶이 누리집 결국 서버 다운누리꾼들 관심이 집중된 현상,0
5237,일베 국대떡볶이만 먹을 것文 정부 비판 김상현 대표 지원사격,-1
5238,국대떡볶이 대표 뚜렷하게 드러낸 소신들끓는 민심,0
5239,文대통령 비판 의견 왜 악마화하나 국대떡볶이 대표 분통,0
5240,명예훼손으로 처벌 받게 될까文 공산주의자 발언 국대떡볶이,0
5241,김상현 대표 노이즈 마케팅 통했나국대떡볶이 매출 42증가,1
5242,국대떡볶이 대표 뚜렷하게 드러낸 소신들끓는 민심,0
5243,국대떡볶이 누리꾼들 관심 집중누리집 결국 서버 다운,0
5244,文대통령 비판 의견 왜 악마화하나 국대떡볶이 대표 분통,0
5245,국대떡볶이 대표가 문재인·조국 비판 후 벌어졌다고 밝힌 일,0
5246,김상현 국대떡볶이 대표 ＃문재인은공산주의자나한테 덤벼라”,0
5247,국대떡볶이 대표 문재인은 공산주의자 조국은 중국 공산당 돈 받아,0
5248,김진태 국대떡볶이 인증샷 엄지 척···김상현 대표 매출 급증 더욱 이,0
5249,기자수첩국대떡볶이 대표 소신 발언용기 어디서 나왔나,0
5250,청년 창업신화→오너리스크 위기의 국대떡볶이,-1
5251,포토 행동하는자유시민 토크콘서트 참석한 김상현 국대떡볶이 대표,0
5252,국대떡볶이 대표 논란 업주 영업 차질 호소누리꾼 갑론을박,-1
5253,국대떡볶이 대표 문재인 공산주의자 여론 분열 불매 vs 지지,-1
5254,서버 다운까지 된 국대떡볶이 누리집누리꾼들 관심이 집중돼,0
5255,문재인 공산주의자”발언 국대떡볶이 대표 얼마든지 덤벼라”,0
5256,국대떡볶이 김상현 대표 문재인 비난 소신VS불매운동 반응 극과 극,-1
5257,文은 북조선편” 발언 국대떡볶이 대표 사과 안 해친구 신청 넘쳐”,0
5258,한쪽선 응원 한쪽선 불매운동 부글부글 끓는 국대떡볶이,-1
5259,밑줄 쫙먹어서 응원해요 국대떡볶이 대표와 일베,-1
5260,밑줄 쫙먹어서 응원해요 국대떡볶이 대표와 일베,-1
5261,국대떡볶이 대표 文은 공산주의자→난 잘못한 거 없어,0
5262,나경원 국대떡볶이 대표 비판여론은 극렬 세력의 집단적 린치”,0
5263,유시민하태경 송일국 부인 국대떡볶이 이국종,0
5264,오너리스크’에 여전히 취약한 호식이방지법’,-1
5265,팔로우 요청 쇄도에 국대떡볶이 CEO가 남긴 말여성분이면 더 좋습니다,0
5266,코링크는 조국꺼 文은 공산주의자 국대떡볶이 김상현 가루 될 준비 됐다,0
5267,김상현 국대떡볶이 대표 문제 된다면 고소해,-1
5268,단독 보수가 지켜줍시다 국대떡볶이 수호 나선 보수층,0
5269,국대떡볶이 發 文 공산주의자 발언명예훼손 처벌 가능성 있을까,0
5270,국대떡볶이 대표 대통령부터 청와대를 점령한 사람들이 간첩,0
5271,국대떡볶이 대표 가맹점주 불쌍 매출 올려달라 구매 독려,0
5272,국대떡볶이 먹으면 일베문재인·조국 비판한 김상현 대표 불매 vs 지지,-1
5273,문 대통령·조국 장관 공개 비판 국대떡볶이 대표 논란네티즌 엇갈린 반,-1
5274,정치 성향도 오너리스크 김상현 국대떡볶이 대표 논란 가중,-1
5275,픽뉴스 국대떡볶이·유시민,0
5276,가장 환호한 기사 文은 공산주의자 국대떡볶이 대표 발언,0
5277,김상현 문재인공산주의자 공개 발언 국대떡볶이 매출 최대 42 상승,0
5278,쿠키영상 국대떡볶이 김상현 대표 문재인은 공산주의자” 비판불매운동,-1
5279,국대떡볶이 김상현 오너리스크 되나정치적 발언 그 양날의 검,-1
5280,쿠키영상 국대떡볶이 김상현 대표 문재인은 공산주의자” 비판불매운동,-1
5281,국대떡볶이 김상현 오너리스크 되나정치적 발언 그 양날의 검,-1
5282,누리꾼 톡 국대떡볶이 김상현 대표 文대통령 대북정책 비판,0
5283,국대떡볶이 대표 노점상 신화→ 정권 비판 주역,0
5284,황교안 지지 김상현 대표 국대떡볶이 망한다고 어차피 나서지 않으면 다 ,0
5285,국대떡볶이 대표 문재인은 공산주의자성경에 반하기 때문” 궤변 논란,-1
5286,국대떡볶이 대표 가맹점 점주 동의되지 않은 상태가서 팔아달라,0
5287,국대떡볶이 구매 인증 나선 일간베스트 영상,0
5288,국대떡볶이 대표 들끓는 민심뚜렷하게 드러낸 소신,0
5289,국대떡볶이 대표 극단적 정치발언 일파만파가맹점 피해 우려,-1
5290,국대떡볶이 대표 들끓는 민심뚜렷하게 드러낸 소신,0
5291,국대떡볶이 대표 극단적 정치발언 일파만파가맹점 피해 우려,-1
5292,국대떡볶이 일베 영웅되나 국대떡볶이는 애국보수기업,-1
5293,문재인·조국 비판한 국대떡볶이 대표 일부 보수층 지지 받아,0
5294,정권 비판한 떡볶이 대표 대한민국 정체성 지키고 싶을 뿐,0
5295,국대떡볶이 CEO 여성분이면 더 좋습니다팔로우 요청 쇄도에 보인 반응,0
5296,1일1국대떡볶이’ 지지자들 배달 앱 품절사태→민심 반영 주장,0
5297,문재인은 공산주의자이정훈 강연 듣고 잘못된 신앙 발견 극우 정치·신앙,0
5298,예수 그리스도 힘으로 일어나 문재인 비난 국대떡볶이 김상현 고발 당했다,0
5299,국대떡볶이 홈페이지 서버 다운 왜’,0
5300,예수 그리스도 힘으로 일어나 문재인 비난 국대떡볶이 김상현 고발 당했다,0
5301,국대떡볶이 홈페이지 서버 다운 왜’,0
5302,국대떡볶이 대표 신영복은 거짓전향 못된 사회주의 박살내자,0
5303,국대떡볶이 대표 대통령이 나라 정체성 바꾸려한다” 강경 발언 지속,0
5304,文대통령은 공산주의자에 북조선편 국대떡볶이 대표 연이은 막말,0
5305,김상현 국대떡볶이 대표 문 대통령·조국 장관 비난 논란  ,-1
5306,여성분이면 더 좋다쇄도하는 팔로우 요청에 반응한 국대떡볶이 CEO,0
5307,국대떡볶이 먹어서 응원해 일베부터 국회의원까지 보수 총출동,-1
5308,고발뉴스 브리핑 101 신문을 통해 알게 된 이야기,0
5309,김상현 국대떡볶이 대표 정부 비판 악마화 하는 건 모순”,0
5310,국대떡볶이 대표 열렬한 응원에 모든 매장 매출 올라···일베도 적극 지,-1
5311,고발뉴스 브리핑 101 신문을 통해 알게 된 이야기,0
5312,김상현 국대떡볶이 대표 정부 비판 악마화 하는 건 모순”,0
5313,문재인은 공산주의자” 국대떡볶이 대표 경찰에 고발나는 더욱 일어날 ,0
5314,공산주의자 발언’ 논란 국대떡볶이 대표 이길 때까지 가자”,-1
5315,국대떡볶이 CEO 연일 정부 비판 발언문재인 공산주의자반일종족주의는 ,0
5316,국대떡볶이 파문 지속되나 애꿎은 사람들 타들어가는 속,-1
5317,문재인은 공산주의자”라고 디스해 주목받은 국대떡볶이 CEO가 전한 최근,1
5318,현 정권 비난 국대떡볶이 대표 응원 이어지자 감격 댓글이 완전히 이겨,0
5319,국대떡볶이 김상현 대표 문재인은 공산주의자온라인 시끌,0
5320,국대떡볶이 김상현 대표 문재인은 공산주의자온라인 시끌,0
5321,국대떡볶이 김상현 대표 문재인 공산주의자 막말 논란,-1
5322,먹어서 응원하자 떡볶이로 뭉치는 보수,0
5323,국대떡볶이 대표 매출 떨어진 매장 없다최대 4193 상승,0
5324,국대떡볶이 대표 강경한 발언 쏟아내 내년 총선 4월까지,0
5325,국대떡볶이 앞으로 이것만 먹을 것 매장 방문해 직접 샀다는 영수증 찍어,0
5326,국대떡볶이 대표 정부 비난→기회 틈타 매장 홍보 도움 감사히 받을 것 온,0
5327,국대떡볶이 자한당 김재원 의원 25인분 구매 인증 샷 화제’,0
5328,국대 떡볶이 김상현 대표 문재인 정권에 대한 비판 이어나가 일부 누리,0
5329,국대떡볶이 김상현 매주 직원들 모아 성경공부국가 전도할 것,0
5330,국대 떡볶이 김상현 대표 문재인 정권에 대한 비판 이어나가 일부 누리,0
5331,불매운동과 맞선 1일1국대떡볶이 민심 반영됐다 주장하는 배달 앱 품절 사,-1
5332,국대떡볶이 김상현 매주 직원들 모아 성경공부국가 전도할 것,0
5333,국대떡볶이 女 친구면 더 좋다 농담 섞인 댓글에 다른 의도 있었나,0
5334,이정훈 교수 김상현 대표 국대떡볶이 한국의 칙필레 되길”,0
5335,국대떡볶이 대표 내 발언 잘못 없다,0
5336,노컷V 문재인은 공산주의자불매 VS 애국구매 맞붙은 국대떡볶이 논란,-1
5337,국대떡볶이 김상현 나 고발해라 감옥가겠다 당당일베떡볶이 지적 계속,-1
5338,국대떡볶이 김상현 대표 캐나다 정부에서 영주권 제안 이유,0
5339,국대떡볶이 대표의 작심한듯 쏟아낸글시끌시끌 팽배한 온라인,0
5340,국대떡볶이 대표 자영업자들이 얼마나 힘드냐,0
5341,문재인 지지하면 빨갱이냐국대떡볶이 매출 껑충 일베 응원폭발,-1
5342,조국 비판 국대떡볶이 매출 상승세김진태 바이콧 가세,0
5343,국대떡볶이 대표 현 정권 향한 비난→응원에 벅찬 심경 밝혀 우리가 이겨 ,0
5344,캐나다 정부에서 영주권 제안 국대떡볶이 김상현 대표 화제,0
5345,국대떡볶이 대표는 독실한 기독교 신자 매주 직원들과 성경공부국가 전도,0
5346,국대떡볶이 대표 가맹점 불쌍해 일어나 깨버려야 한다,0
5347,국대떡볶이 대표의 발언 논란과 지지 사이불매 운동에 어떻게 대처할까,-1
5348,스브스뉴스 문재인은 공산주의자 김상현 대표 발언이 불러온 국대떡볶이 ,0
5349,국대떡볶이 대표 잘못하지 않았기에 사과할 생각 없어 거센 비판 쏟아내,0
5350,국대떡볶이 대표 발언 후폭풍 홈페이지 마비,0
5351,김상현 국대떡볶이 대표 문재인은 공산주의자”,0
5352,국대떡볶이 농담 섞인 글에 어떤 의도 숨어 있나女’ 친구면 더 좋다,0
5353,국대떡볶이 일베’ 지지받아文정권 저격발언 이후 매출 40 상승↑ 구매,-1
5354,국대떡볶이 과연 파문 지속될까 애꿎은 사람들 속 타들어가는 중,-1
5355,국대떡볶이 비난과 응원은 반반 점주들만 손해vs옳은 말만 한다,0
5356,국대떡볶이 김상현 대표 文대통령·조국 공개 비판반응 극과극,0
5357,국대떡볶이 김상현 가맹점주 동의 無 단독행동불이익 우려,-1
5358,김상현 국대떡볶이 대표 SNS 논란 대통령이 나라 정체성 바꾸려,-1
5359,김상현 국대떡볶이 대표 명예훼손시 법적대응문재인 비판글 SNS 공방,0
5360,김상현 국대떡볶이 대표 명예훼손시 법적대응문재인 비판글 SNS 공방,0
5361,카드뉴스 국대떡볶이’ 등 점주의 발언으로 이슈된 가맹점5,0
5362,국대떡볶이 대표 문재인은 공산주의자 북조선편” 발언 논란,-1
5363,시끌시끌 팽배한 온라인국대떡볶이 대표의 작심한듯 쏟아낸글,0
5364,UpDown 류현진 vs 김상현,0
5365,문재인은 공산주의자 김상현 국대떡볶이 대표 발언에 불매 vs 응원,-1
5366,국대떡볶이 대표 조국 비판 후 친구 신청 넘쳐,0
5367,외식프랜차이즈 대표 정부 비판 나서 화제 국대떡볶이 김상현 대표는 어떤,0
5368,국대떡볶이 대표 한마디에일베·한국당 의원까지 들썩,-1
5369,국대떡볶이 김상현 대표 文정권 공개 비판에불매 vs 응원 여론 양분화,-1
5370,국대떡볶이 김상현 대표 文정권 공개 비판에불매 vs 응원 여론 양분화,-1
5371,국대떡볶이 대표 SNS에 내년 총선 4월까지 싸울 기회조차 없을 수도,0
5372,국대떡볶이 일베 떡볶이되나 유니클로 이어 떡볶이 구매인증 일베 얻고 점,-1
5373,국대떡볶이 대표 욕설·폭력적 언행은 그냥 화풀이일 뿐 홈페이지 접속자 폭,0
5374,국대떡볶이 대표 강용석 유튜브서도 문재인 공산주의자 성경 반대하는 가,0
5375,댓글살롱文은 공산주의자” 발언 국대떡볶이’ 대표 관종 마케팅인가,0
5376,국대떡볶이 김상현 대표 문재인 대통령은 북조선편,0
5377,국대떡볶이 대표 SNS에 문재인은 북조선 편” 힐난,0
5378,국대떡볶이 대표의 황당한 발언에 인터넷 커뮤니티가 발칵 뒤집혔다,0
5379,국대떡볶이 대표 文은 공산주의자 코링크는 조국꺼 막말에 불매운동 vs 지,-1
5380,국대떡볶이 대표 文은 공산주의자 코링크는 조국꺼 막말에 불매운동 vs 지,-1
5381,국대떡볶이 김상현 대표의 비난 文대통령은 공산주의자이자 북조선 편,0
5382,국대떡볶이 김상현 대표 캐나다 정부에서 제안한 영주권 마다해,0
5383,국대떡볶이’ 김상현 대표 문재인공산주의자·북조선편”강경 발언 논,0
5384,국대떡볶이 대표 대통령 공산주의 발언 논란,-1
5385,국대떡볶이 대표 조국사태 비판 후 제 계정으로 친구신청 하세요,0
5386,국대떡볶이 김상현 대표 지나친 과식은 감사합니다불매운동도 불사하고,-1
5387,국대떡볶이 대표 정부 비난해 화제관심에 힘입어 적극 홍보 도움 감사히 ,0
5388,팔아주세요국대떡볶이 김상현 단독행동 인정→구매 유도,0
5389,국대떡볶이 누리꾼 관심 폭주로 홈페이지 서버 다운김상현 대표 모든 것을,0
5390,팔아주세요국대떡볶이 김상현 단독행동 인정→구매 유도,0
5391,국대떡볶이 누리꾼 관심 폭주로 홈페이지 서버 다운김상현 대표 모든 것을,0
5392,국대떡볶이 대표 文대통령은 간첩” 막말 쏟아내는 이유,0
5393,지나친 과식은 감사합니다 국대떡볶이 김상현 대표 불매운동도 불사하고 내,-1
5394,국대떡볶이 대표 문대통령 조국 비판응원 나선 일베,-1
5395,파문 지속되나 국대떡볶이 애꿎은 사람들 속 타들어가는 중,-1
5396,국대떡볶이 김상현 대표 文정권 원색적 비난 주시는 도움 감사히 받겠다,0
5397,국대떡볶이 김상현 대표 누가 극우라 하나”,0
5398,국대떡볶이 대표 조국·문재인 비판 이유는,0
5399,공산주의자 문재인 몰아내야 국대떡볶이로 본 오너리스크,-1
5400,일베·한국당 의원까지 들썩 국대떡볶이 대표 문재인 조국 저격노이즈 ,-1
5401,국대떡볶이’ 김상현 대표 조국·문재인 비판 후 내 발언 잘못 없어”,0
5402,일베 국대떡볶이 김상현 대표 실언에 불매운동 가열대표 일베냐,-1
5403,공산주의자 문재인 몰아내야 국대떡볶이로 본 오너리스크,-1
5404,일베 회원 국대떡볶이’ 구매운동인증 사진 줄줄이 올라와,-1
5405,文 대통령은 북조선편 국대떡볶이 김상현 대표 연이은 폭탄발언,0
5406,핫이슈 키워드 비트코인·국대떡볶이·트럼프 탄핵·조국 수사·김포 요양병,0
5407,文정부 비난 국대떡복이 김상현 대표 가루가 될 준비 돼 다 죽어가고 있,0
5408,국대떡볶이 김상현 대표 기꺼이 감옥 가겠다 연일 조국·文대통령 비판,0
5409,국대떡볶이 대표 문재인·조국 공개 비판 文 공산주의자싸우다 죽을 것,0
5410,국대떡볶이 대표 문재인은 공산주의자 발언에 불매운동 확산,-1
5411,김상현 대표 국대떡볶이 지구당 불매 운동 확산네티즌 갑론을박,-1
5412,국대떡볶이 김상현 대표 기꺼이 감옥 가겠다 연일 조국·文대통령 비판,0
5413,국대떡볶이 대표 문재인·조국 공개 비판 文 공산주의자싸우다 죽을 것,0
5414,국대 떡볶이 대표 문재인은 북조선편” 강도 높은 비난 불매하자VS맞는말 ,-1
5415,기업 오너 정치적 발언 놓고 왈가왈부학계선 삼가 의견 무게,0
5416,국대떡볶이 애꿎은 사람들 속 타들어가 파문 지속되나,-1
5417,떡볶이 프랜차이즈 대표 발언으로 매출 급락하면 호식이방지법 적용될까,-1
5418,떡볶이’ 두고 네편 내편,0
5419,국대떡볶이’ 김상현 대표 내 발언 잘못 없어 사과할 이유 없다”,0
5420,국대떡볶이 김상현 대표 할 말은 해야 vs 이제 안먹어 논란의 중심된 이유는,-1
5421,국대떡볶이 대표 논란 속 일베 회원 구매운동 인증샷 줄줄,-1
5422,국대떡볶이 대표 조국 비판 과열 언제든 이 나라를 나가서 살 수 있지만,0
5423,국대떡볶이 김상현 대표 文정권 비판 공산주의자 문재인 몰아내야” 불매,-1
5424,국대떡볶이 김상현 대표 문재인조국 비판 후→일베의 영웅지구당까지 ,-1
5425,사설떡볶이 대표 衷情충정과 나라다운 나라’ 안 되는 진짜 이유,0
5426,국대떡볶이’ 왜 화제 김상현 대표 발언논란 문재인은 공산주의자”,-1
5427,국대떡볶이 김상현 부당 겁박 당했다정치적 발언 이어가나,0
5428,감옥 가도 좋다 그럼 교회가 일어날 것이니”,0
5429,국대떡볶이 김상현 대표 국가 전도하려니 저항이”,0
5430,국대떡볶이 김상현 대표 국가 전도하려니 저항이”,0
5431,국대떡볶이 김상현 文 비판 사과 요구에도 안 물러서부당 겁박,0
5432,국대떡볶이 대표 공산주의자 문재인을 몰아내야 한다 문재인 조국 저격노,0
5433,대통령 향해 공산주의자” 북조선 편” 국대떡볶이 대표 발언 논란,-1
5434,빅데이터로 본 세상 조국 vs 나경원 의혹 꼬리물기,0
5435,국대떡볶이 이 와중에 애타는 사람들 속출 들끓는 잡음 ,0
5436,부당 겁박당했다는 국대떡볶이 김상현文 비판 신념 끝까지 간다,0
5437,국대떡볶이대표 공산주의자 문재인을 몰아내야 한다 문재인 조국 저격상,0
5438,고발뉴스 브리핑 926 신문을 통해 알게 된 이야기,0
5439,애꿎은 사람들 속 타들어가는 중 국대떡볶이 파문 지속될까,-1
5440,국대떡볶이 매장 방문해 직접 샀다는 영수증 찍어 올려 앞으로 이것만 ,0
5441,국대떡볶이 김상현 대표 논란 이유 文 정권 비판 사과하지 않을 것”,-1
5442,국대떡볶이 김상현 대표문재인은 공산주의자 코링크는 조국꺼 해시태,0
5443,문재인은 공산주의자다 국대떡볶이 김상현 대표 발언 논란,-1
5444,국대떡볶이 대표 문재인은 공산주의자일베떡볶이라 비판 불매운동 확,-1
5445,국대떡복이 김상현 대표 文정부 맹비난가루 될 준비 OK 다 죽어가고 있다,0
5446,국대떡볶이 대표 문재인은 공산주의자 발언 논란불매운동 확산,-1
5447,진중권 탈당계 제출정의당 지도부가 적극 만류,0
5448,국대떡볶이 들끓는 잡음 속 애타는 사람들 노심초사 좌불안석,0
5449,문재인은 공산주의자 국대떡볶이 대표 발언 논란불매 vs 지지,-1
5450,여랑야랑정경심·나경원 피눈물 난다는 엄마의 마음’,-1
5451,국대떡볶이 김상현 대표 문재인 간첩” 가맹점주 오너리스크’ 우려,-1
5452,퇴근길 뉴스체포영장 윤지오 韓 갈 수 없는 신체·정신 상태,0
5453,국대떡볶이 대표 연이은 막말 文 대통령 기업가들 죄인 취급,0
5454,국대떡볶이 오너리스크 김상현 대표의 정치적 소신’ 가맹점주는 무슨 죄,-1
5455,국대떡복기 먹으며 지켜주자 일베 쉴드제2의 유니클로 되나,-1
5456,핫이슈 국대떡볶이 온라인 뜨겁게 달군 한 장의 사진 논란 급부상,1
5457,국대 떡볶이’ 대표 문재인은공산주의자 코링크는조국꺼 널리 퍼지길”,0
5458,국대 떡볶이 김상현 대표 논란 예비 창업인들에 교훈 고민거리 추가,-1
5459,국대떡볶이는 일베떡볶이 문재인조국 디스한 김상현 대표 발언 호식이 방지,-1
5460,국대 떡볶이 김상현 대표 막말에 청년 창업인들만 벌벌,0
5461,국대떡볶이는 일베떡볶이 문재인조국 디스한 김상현 대표 발언 호식이 방지,-1
5462,국대떡볶이 대표 논란 공방 3년 이하 징역까지 처벌이 가능하다 사회,-1
5463,온라인 뜨겁게 달군 사진 한 장 국대떡볶이’ 논란 속 핫이슈 등극,-1
5464,국감 말·말·말7일,0
5465,국대떡볶이 김상현 대표 과거 캐나다 영주권 제안 마다한 이유 사업 실패 ,0
5466,국대떡볶이 대표 조국이 중국 공산당,0
5467,국대떡복이 김상현 대표 文정부 향한 비난 多가루 될 준비 됐다 죽어가고,0
5468,윤종훈의 히스토요리 창업 중년 표류기,0
5469,떡볶이 순대도 간편식으로오프라인 매장 수 줄이는 분식 프랜차이즈,0
5470,윤종훈의 히스토요리 창업 중년 표류기,0
5471,떡볶이 순대도 간편식으로오프라인 매장 수 줄이는 분식 프랜차이즈,0
5472,국대떡볶이김상현 대표결사 각오 아내는 영국 시민권자 언제든 한국 나가,0
5473,국대떡볶이 김상현 대표 SNS 왜대중 공감할 수 있는 가치에 부합해야 해,0
5474,한혜진 기성용 국대 은퇴 결정 섭섭해 울었다그알 데이트 공개,0
5475,종합 기성용 재정상태 국대 은퇴 딸바보 ♥한혜진이 밝힌 기성용,0
5476,10년 전 국대 아이스하키 선수들의 성폭행을 고발합니다”,0
5477,국대떡볶이 이마트24 편의점 내 숍인숍’ 매장 오픈,1
5478,말말말,0
5479,톡톡 양파까기 토크쇼,0
5480,국대떡볶이 이마트24 편의점 내 숍인숍’ 매장 오픈,1
5481,말말말,0
5482,톡톡 양파까기 토크쇼,0
5483,서초동 200만 집회의 진실,0
5484,홍정욱 딸도 마약 밀반입’,0
5485,눈앞에 다가 온 달 여행’,0
5486,문 대통령 검찰총장에 지시” 추가 경고,0
5487,또 유시민이번엔 쿠데타”,0
5488,힘센 쪽 붙어 편한 길 가시지”,1
5489,정경심 혐의만 5개두 번 부를까,-1
5490,힘센 쪽 붙어 편한 길 가시지”,1
5491,정경심 혐의만 5개두 번 부를까,-1
5492,야당은 개천절 150만 집회’,0
5493,당·정·청 커지는 검찰개혁’ 목소리검찰 압박,0
5494,딸 재택 인턴’ 보도에정경심 사실 아냐” 반박,0
5495,나경원 김정은 답방설 조국 덮기용결국 북풍밖에 없는가,0
5496,文 총장에게 지시합니다”쓴 단어 수위도 높아졌다,0
5497,수사 각오’ 다진 윤석열개혁 의지’ 다진 조국,0
5498,인건비·임대료 폭탄에 사라지는 착한 메뉴커피·햄버거·떡볶이 쭉쭉↑,1
5499,강호원칼럼 나라다운 나라” 어떤 나라인가,0
5500,1세대 떡볶이 신화 와르르’두끼’ 활약 주목,1
5501,포토 행동하는자유시민 전국투어콘서트 참석한 이언주 의원,0
5502,컨슈머PiCK 신전떡볶이 vs 엽기떡볶이매운맛 떡볶이 지존은,0
5503,e글중심 남자아이 4세면 여탕 출입금지워터파크 탈의실에 혼자 보내라,0
5504,기도만 아니라 말과 글로 표현하는 용기 필요”,0
5505,떡볶이 시키신 분분식집에 몰리는 배달대행사들,0
5506,김태욱의 브랜드 썸 타다’ 이 구역에서는 나야 나’ 비유 스토리텔링,0
5507,김진태 문대통령 향해 자칭 남쪽대통령 평양으로 귀국하라”,0
5508,마라탕·떡볶이·와사비쫄면까지불황에 매운 맛 찾는 대한민국,0
5509,고발뉴스 브리핑 927 신문을 통해 알게 된 이야기,0
5510,나경원 대한민국 비정상에 소신 밝힌 기업인 극렬 세력에 린치당해”,0
5511,임대료·인건비 부담 저가의 기준을 높였다커피·떡볶이·치킨 가격 들썩,0
5512,이언주 의원 주도 문노스로부터 대한민국을 지키는 어벤져스팀 톡톡 양파,0
5513,나경원 김정은 답방설은 조국 보호용또 북풍이냐,0
5514,최저임금 폭탄에 사라지는 저가 브랜드2000원짜리 커피·떡볶이 없다종,0
5515,외식업계 잇따라 가격 인상치킨업계도 더 이상은 못 버텨,0
5516,스쿨리포트 글꼴도 저작권‥제대로 알아보고 쓰자,0
5517,e글중심 정의당 덮친 조국 사태데스노트의 저주,0
5518,외식비 폭탄 릴레이수 년 간 꿈쩍 않던 치킨가격 이달에도 줄인상,0
5519,집사부일체’ 이상화 국대다운 솔직털털 매력 성형 평창올림픽 은퇴,0
5520,단독연초부터 외식 물가 들썩떡볶이·커피 이어 치킨가격도 인상종합,0
5521,고발뉴스 브리핑 923 신문을 통해 알게 된 이야기,0
5522,멈추지 않는 외식비 도미노 인상가격 저항력 甲 치킨마저 두 손 들었다종,0
5523,오직 실력만으로 학벌 차별 뛰어넘어 최고의 자리 오른 CEO 5인방,1
